"","matchId","type","duration","nGroups","maxPlace","nPlayers","nWinners"
"471","029dbd3fa171f3","squad-fpp",1337,26,27,93,4
"472","029e7db020600e","squad-fpp",1348,26,27,86,3
"473","029e902904a903","duo-fpp",2009,45,46,91,2
"474","029f43bd637eb1","squad",1402,24,26,95,4
"475","02a0cfc1132f7a","duo-fpp",1773,45,48,95,2
"476","02a337dc4be560","squad-fpp",1836,25,26,92,4
"477","02a33c2c864ed5","duo-fpp",1783,43,47,93,2
"478","02a9b62a09d5d8","squad",1879,25,28,91,3
"479","02aa2e452f6a51","squad-fpp",1364,25,26,95,4
"480","02aadeeaa58392","squad",1879,29,29,92,3
"481","02abc00dbe6050","crashfpp",916,45,47,90,2
"482","02ad4596cf9a35","duo-fpp",1843,44,47,92,2
"483","02ad6ade3eb873","squad-fpp",1333,26,26,92,3
"484","02ad76fc533877","solo",1678,92,96,96,1
"485","02ae80615c1024","squad-fpp",1366,26,27,94,4
"486","02b177aab7396d","duo-fpp",1762,45,49,95,2
"487","02b28de4ef39d7","solo",1771,92,96,96,1
"488","02b36b354b3082","duo-fpp",1389,48,49,97,2
"489","02b3c49be85dda","duo-fpp",1402,47,50,98,2
"490","02b4a6e639a609","squad-fpp",1784,25,25,83,3
"491","02b5ab15c804af","squad-fpp",1292,28,30,96,3
"492","02ba3e6fbb11be","squad-fpp",1723,27,29,93,3
"493","02c119df7551bd","squad-fpp",1816,25,27,92,4
"494","02c11c039862d4","solo-fpp",1213,90,92,92,1
"495","02c46a5fa1f410","squad",1437,27,27,90,4
"496","02c5c6b9032eb7","squad-fpp",1929,30,30,97,4
"497","02c6725969b5dd","squad-fpp",1806,26,26,92,4
"498","02c895a70d69a0","squad-fpp",1837,27,30,100,4
"499","02c9a7352a9c4c","squad-fpp",1388,29,30,96,4
"500","02ca9ace246f02","duo-fpp",1381,44,45,88,2
"501","02cb163659e1df","duo-fpp",1404,46,46,91,2
"502","02cd061e42d74c","solo-fpp",1384,95,95,95,1
"503","02cdb3b30d37e3","solo-fpp",1410,91,93,93,1
"504","02ceab5f102b39","squad-fpp",1856,24,26,89,3
"505","02cf1db07c3934","duo",2022,42,42,84,2
"506","02d17b99f39a48","solo",1808,2,19,19,4
"507","02d2240397466a","duo",1975,41,47,91,2
"508","02d369aa9480bf","duo-fpp",1399,44,47,94,2
"509","02d59c10158e8f","solo",1398,89,91,91,1
"510","02d86e9211679e","squad-fpp",1840,30,30,99,3
"511","02d89fbd184752","squad",1351,27,28,99,4
"512","02db72db1ecd2d","duo",1457,37,38,75,2
"513","02db8e843472d7","solo-fpp",1764,93,98,98,1
"514","02db9e1288bccb","squad-fpp",1367,28,30,98,2
"515","02dba39585334b","solo-fpp",1946,86,88,88,1
"516","02dc1dcc5c804d","solo",1433,97,98,98,1
"517","02dd2c1a0b34de","duo-fpp",1897,48,49,98,2
"518","02e0a633cf9d91","duo-fpp",1533,48,50,98,2
"519","02e2628989d15c","squad-fpp",2025,29,30,99,3
"520","02e2b84c01e0cb","squad",1450,28,28,93,4
"521","02e566e5b8618f","squad-fpp",1769,13,13,44,3
"522","02e61ef5cb04b6","duo-fpp",1490,46,48,95,2
"523","02e7439dc8629b","squad-fpp",1963,28,29,98,4
"524","02ea291066b6c8","squad",1536,29,29,100,3
"525","02ee60acd3104a","squad-fpp",1862,27,29,98,4
"526","02eef9566e9516","solo-fpp",1355,94,95,95,1
"527","02f03172b20e56","solo",1370,78,90,90,1
"528","02f1728faf8b84","squad",1819,24,27,95,4
"529","02f1949df5fd7f","squad",1806,28,28,93,4
"530","02f198e07f69db","squad",1396,29,29,97,3
"531","02f2610179966f","duo-fpp",1886,46,48,94,2
"532","02f406889d8dc3","squad",1889,29,29,98,3
"533","02f5dfd7dbb711","squad-fpp",1424,26,27,96,4
"534","02f656fa780115","normal-squad-fpp",1997,16,16,63,4
"535","02f87e2eaa460a","squad",1435,28,28,92,1
"536","02f9131593f47e","duo",1367,48,49,98,2
"537","02f9e6c15fad85","duo",1904,43,47,94,2
"538","02fa04fa4096fb","duo-fpp",1336,46,48,96,2
"539","02fa6b06351447","solo-fpp",1277,53,55,55,1
"540","02fe02a7543ba3","duo-fpp",1896,46,49,94,2
"541","02ffb5d6b7e765","squad-fpp",1461,29,30,90,4
"542","0300f2c0e48b0a","squad-fpp",1319,26,27,97,4
"543","0303c11f9de37f","solo-fpp",1458,87,92,92,1
"544","03044c944dde28","duo",1462,41,43,81,2
"545","0304dc61744deb","duo-fpp",1448,47,48,94,2
"546","0305456dafa81f","solo-fpp",1824,91,95,95,1
"547","03057793890cd2","squad-fpp",1798,29,31,95,4
"548","0307c8d179bef2","solo",1367,95,96,96,1
"549","0307f6b2083200","squad-fpp",1818,28,29,93,4
"550","030abcc9067296","solo-fpp",1451,93,94,94,1
"551","030c1fcf4aff43","squad-fpp",1886,30,31,97,4
"552","030ce58f65df30","duo",1887,41,46,88,2
"553","030d48574b4078","duo-fpp",1988,46,48,95,2
"554","030d4ca689420a","duo",1453,47,48,95,2
"555","030db3aa2daa44","squad-fpp",1871,27,29,96,4
"556","030eff2bfd4ad1","duo",2185,42,45,88,2
"557","03111fe6472a69","solo-fpp",1391,98,98,98,1
"558","0312d3e6b1dd08","squad-fpp",1965,28,29,97,3
"559","0314fb2fb89340","squad-fpp",1775,27,29,89,4
"560","03159ca1fbd6fb","squad-fpp",1920,29,29,95,3
"561","0315cb5e155601","squad-fpp",1859,30,30,98,3
"562","0316b429b4a702","squad-fpp",1369,29,30,97,2
"563","031c7b39718669","squad-fpp",1286,25,26,86,4
"564","031cb46be85b58","solo-fpp",1778,88,90,90,1
"565","031cddceb6e640","duo-fpp",1395,45,48,93,2
"566","031e6237416f53","squad-fpp",1290,27,29,93,4
"567","031fb8b6e1a213","squad-fpp",1385,29,29,98,2
"568","0320326176e7d4","squad",1356,29,29,99,2
"569","0321d22e0d081c","duo-fpp",1366,44,48,96,2
"570","0322dc0ce8a859","squad-fpp",1333,28,29,93,4
"571","0322de6457c6f4","duo-fpp",1963,45,48,96,2
"572","03230fded6ba2e","solo",1480,95,98,98,1
"573","0323480f52090f","squad-fpp",1402,31,32,96,3
"574","032529b42b140c","duo-fpp",1369,49,49,98,1
"575","03259e0e04a9e3","squad-fpp",1890,25,26,94,4
"576","032660e1e5dee5","duo-fpp",1857,47,47,93,2
"577","032707199af99f","duo",1303,48,49,98,2
"578","0328b185f7e051","squad-fpp",1257,26,27,94,4
"579","0328b7b9006181","duo-fpp",1381,47,48,95,2
"580","0329a1553bc7fa","squad-fpp",1386,25,25,92,2
"581","032a4b0bc4478d","duo-fpp",1767,44,48,92,2
"582","032d331ac689de","squad-fpp",1768,25,26,93,4
"583","032e5e6c045cd3","solo-fpp",1852,87,90,90,1
"584","032e5e8706f3e6","squad-fpp",1933,29,30,94,4
"585","032f5a9397fc4f","squad",1977,29,29,100,4
"586","032fa1afcb09db","squad-fpp",1349,30,30,94,4
"587","0331f82bedc591","squad-fpp",1300,30,30,93,4
"588","0332818c106b8d","squad",1847,26,27,91,4
"589","0334f9595b511b","squad",1898,28,28,95,4
"590","03357a295ffa39","squad-fpp",1398,25,26,95,4
"591","0338497539334d","duo",1509,47,47,93,2
"592","0338e1fae11881","squad",1381,24,26,98,3
"593","033d605d737369","squad-fpp",1715,24,26,91,4
"594","033d697a9427c7","squad",1322,27,28,94,4
"595","033dc508c6a7db","squad-fpp",1515,28,28,99,4
"596","033df1b2a3019c","solo-fpp",1355,94,95,95,1
"597","033e887af593e8","duo-fpp",1219,46,48,95,2
"598","03403fb596d4c4","squad",1417,25,26,94,4
"599","0340bcbd74211a","duo-fpp",1894,44,45,90,2
"600","03445f606ff7f2","squad",1397,26,29,88,4
"601","0344b4e3df37a3","squad",1654,26,26,93,4
"602","03457ad31090f2","squad",1258,24,26,92,4
"603","03460ed8769419","squad-fpp",1350,29,29,98,3
"604","034a385dd060d4","duo-fpp",1410,48,49,97,2
"605","034ad7be4c0ffa","squad",1889,28,28,95,2
"606","034f3cd91fc0af","solo",1925,90,92,92,1
"607","034f6041baec64","squad-fpp",1409,27,27,96,3
"608","035332d12fc193","squad-fpp",1861,27,27,93,4
"609","03543e17dc2a4c","squad-fpp",1437,28,28,92,3
"610","0357cbc41f056d","squad-fpp",1332,25,27,77,4
"611","0358a2c6993924","duo-fpp",1955,47,48,96,2
"612","035d5795be1bd5","duo-fpp",1911,43,46,90,2
"613","035f3fbd221f42","duo-fpp",1361,49,49,98,2
"614","03608931ea5564","squad-fpp",1893,27,29,94,4
"615","0360d6e0580bbe","duo-fpp",1364,47,49,94,2
"616","03621ec66470e1","squad-fpp",1446,28,28,97,2
"617","0366a18944b327","solo-fpp",1805,34,36,36,1
"618","03677cbdd1e233","squad",1887,27,29,94,4
"619","03679de074aac4","solo-fpp",1386,95,96,96,1
"620","036886e2e51162","solo-fpp",1367,97,98,98,1
"621","0369c2123fdbe5","duo",1875,47,49,97,2
"622","036a92f1e7c0d9","squad-fpp",1801,27,28,93,3
"623","036ba03edd06ff","squad-fpp",1885,28,29,96,4
"624","036cc78bab33cf","squad-fpp",1337,26,28,95,4
"625","037516ed0a0f86","solo-fpp",1375,91,96,96,1
"626","03767881d5ec22","solo-fpp",1406,93,95,95,1
"627","03776a4c4a05ae","duo-fpp",1343,47,48,94,2
"628","0377781a6a13cd","squad",1398,27,28,97,4
"629","0377b3e6e0c72b","duo",1417,45,47,94,2
"630","037865e5d6092c","duo",1479,46,50,97,2
"631","037a67fe3c643b","duo-fpp",1830,45,46,92,2
"632","037b880085be85","solo-fpp",1890,94,95,95,1
"633","037c003682840c","squad-fpp",1335,30,31,96,4
"634","037c04f981fec5","squad-fpp",1285,27,27,98,4
"635","037c1dda299c1b","duo",1374,46,47,93,2
"636","037d5f1a17d8b3","duo-fpp",1339,49,49,96,2
"637","037e578e618511","duo-fpp",1868,45,48,95,2
"638","037f3d34ae88d7","duo-fpp",1773,47,49,98,2
"639","03837acc3e5610","duo-fpp",1376,45,49,96,2
"640","03849a10902b79","squad-fpp",1914,26,27,89,2
"641","0386f79c3d73f3","duo-fpp",1865,46,50,99,2
"642","038c8c6f225ad5","solo-fpp",1369,94,95,95,1
"643","038cac04b3403a","solo-fpp",1806,89,93,93,1
"644","038edd8d58753a","duo-fpp",1395,43,47,93,2
"645","038f2e72843958","squad-fpp",1870,26,28,99,4
"646","0390f27c513a57","duo",1884,47,48,95,2
"647","0392d78742b681","squad-fpp",1297,27,27,97,4
"648","03944bf553840c","squad-fpp",1891,27,28,93,3
"649","039b0c8539b9b7","duo",1835,46,49,97,2
"650","039d2e437c57c3","squad-fpp",1306,29,29,99,4
"651","039d5e3668e8a8","duo-fpp",1914,46,48,94,2
"652","039f2da58a00fd","squad",1429,29,30,99,4
"653","039fc7c27035f9","squad-fpp",1799,26,27,93,4
"654","03a111b28f5fa3","squad-fpp",1395,26,26,93,4
"655","03a1cf8571feb8","duo-fpp",1365,48,49,97,2
"656","03a24daa0f3e65","duo",1876,44,45,90,2
"657","03a2a1048034d3","duo-fpp",1360,47,48,96,2
"658","03a655a35d7bd4","squad-fpp",1894,26,29,96,3
"659","03a8137ff784a1","squad-fpp",1313,28,28,97,4
"660","03a90bd494cb8d","squad",1874,26,26,93,4
"661","03a9920639776e","duo-fpp",1300,48,48,96,2
"662","03aa18c04e1470","squad-fpp",1291,30,30,98,1
"663","03ab2914713c76","duo-fpp",1317,46,49,96,2
"664","03ac9b981ab922","duo-fpp",1955,46,50,98,2
"665","03ad4eaa8bd8c3","duo-fpp",1308,46,47,93,2
"666","03ae4a00c795c5","squad",1427,27,28,94,1
"667","03b003ef12d95b","duo-fpp",1853,46,49,97,2
"668","03b09f75599866","duo-fpp",1896,48,49,97,2
"669","03b2aaf71899dd","squad-fpp",1301,26,29,88,4
"670","03b4eea5ae6d8d","squad",1950,26,27,90,4
"671","03b5f8dcd17813","squad-fpp",1377,28,29,95,3
"672","03b64fdf6e8d81","squad",1846,27,27,96,4
"673","03b774672e7e83","duo-fpp",1849,45,46,92,2
"674","03bab20f9dd504","squad",1974,25,25,89,2
"675","03bae0d85d988c","duo-fpp",1325,43,44,85,2
"676","03bbbbfbc57208","squad-fpp",1807,27,28,100,4
"677","03bce32d2976ce","normal-duo-fpp",1348,7,7,14,2
"678","03be1419c48895","squad",1367,30,30,96,3
"679","03be41225eed32","squad",1877,26,28,97,3
"680","03beef57ecb37e","squad-fpp",1809,31,32,99,4
"681","03c29e67e92fa1","solo-fpp",1354,91,96,96,1
"682","03c32bb3968450","squad-fpp",1345,27,28,94,4
"683","03c5f8fcfd423b","solo-fpp",1390,97,98,98,1
"684","03c7df50180520","squad-fpp",1436,28,28,93,3
"685","03cac55371b9e5","squad-fpp",1416,29,29,98,3
"686","03cd461034056c","squad-fpp",1354,27,28,92,4
"687","03cf02ad34de1e","squad-fpp",1356,26,27,96,3
"688","03d2ea6542bda7","squad-fpp",1347,27,30,99,4
"689","03d3b1f02ab837","solo-fpp",1349,92,94,94,1
"690","03d43462aac764","squad",1911,27,29,97,3
"691","03d4bd91f97213","squad-fpp",1887,28,29,96,4
"692","03d78bf86485ee","squad-fpp",1370,29,30,100,2
"693","03d8fda9c6db4c","duo-fpp",1378,46,49,96,2
"694","03d911556054da","squad-fpp",1381,25,29,95,4
"695","03d9fda36e4070","squad-fpp",1310,27,27,96,4
"696","03da8c737b3fe2","solo",1808,2,17,17,4
"697","03db86ccd5472c","duo-fpp",1462,43,45,89,2
"698","03dcaa9ffc1311","squad-fpp",1905,26,27,86,4
"699","03de9b7455f8e6","squad-fpp",1857,29,30,99,2
"700","03df980fa25f6b","squad-fpp",1826,29,31,96,4
"701","03e025b88a4dfc","squad",1431,27,28,99,3
"702","03e1dab32051a9","duo-fpp",1902,50,50,100,2
"703","03e2d21e24e478","squad-fpp",2087,27,28,98,3
"704","03e3a10a53d7dc","duo-fpp",1355,47,47,93,2
"705","03e4110b5e4878","squad",1867,29,29,97,4
"706","03e4fdedbad521","duo",1890,44,46,91,2
"707","03e547ee373a2e","squad-fpp",1865,30,30,94,4
"708","03e6fde8bfcf10","squad",1453,31,31,96,3
"709","03e7ed192ed032","squad",1385,27,28,95,4
"710","03e8010ebcc942","solo-fpp",1885,90,93,93,1
"711","03eb2e792bf2e3","squad-fpp",1867,27,27,86,4
"712","03eb664125e7be","squad",1375,26,27,95,4
"713","03eecaffbe5092","squad",1379,27,27,97,4
"714","03f07bef73a417","squad-fpp",1843,27,29,99,4
"715","03f13a50fb59f3","squad-fpp",1258,28,28,94,4
"716","03f20e0f25c2a9","squad-fpp",1963,26,27,86,4
"717","03f22ddb3bc1ff","squad",1364,26,27,96,3
"718","03f30f9c5a7f91","squad",1353,29,29,94,3
"719","03f3eb76b6d949","squad-fpp",1768,28,30,94,4
"720","03f42ad87d4469","squad-fpp",1836,29,29,99,3
"721","03f55a378d7de8","duo-fpp",1843,49,49,95,2
"722","03f68389758d56","squad-fpp",1385,28,28,91,4
"723","03f7e8e4815e2e","solo-fpp",1834,90,94,94,1
"724","03f7f57f2a44d6","squad-fpp",1878,29,31,99,3
"725","03f846ad858544","squad-fpp",1322,27,27,94,4
"726","03f9d7128bbd6d","duo-fpp",1447,44,45,90,2
"727","03fbee29fee8ed","duo-fpp",1339,48,49,97,2
"728","03fc4e6c95f31f","squad-fpp",1779,28,29,92,2
"729","03fc68acb3844a","squad-fpp",1374,29,29,100,4
"730","03fcaf88abbd89","squad-fpp",1970,25,26,91,4
"731","03fcbc2c984921","solo-fpp",1420,96,99,99,1
"732","03fdc62d3fee29","squad-fpp",1409,27,28,99,4
"733","03febf6509dea9","squad-fpp",1414,29,29,97,2
"734","03ffafce0e8bed","solo-fpp",1891,96,97,97,1
"735","04003c14ffe5e1","squad-fpp",1374,27,28,98,4
"736","040081ebcc1fcf","duo",1851,48,48,95,2
"737","0400d2c5c1238e","duo-fpp",1968,48,48,95,2
"738","04028905be0cf6","duo",1537,45,48,93,2
"739","040381eb11941f","squad",1920,25,26,96,4
"740","0403ae8684b260","squad-fpp",1980,29,29,98,3
"741","0406ce4ab7a1bd","squad-fpp",1370,26,27,98,4
"742","040816257059c2","squad-fpp",1391,27,27,98,4
"743","0409a1f661e231","squad-fpp",1837,22,26,87,3
"744","040b33261634dc","duo-fpp",1978,45,47,94,2
"745","040cd1e84c52fa","squad-fpp",1315,26,27,95,4
"746","040dd3327430fd","squad-fpp",2034,29,29,95,4
"747","04113b41460c79","duo-fpp",1378,48,50,97,2
"748","0411f7443051c6","duo-fpp",1343,45,47,93,2
"749","0412cb7545f012","duo-fpp",1843,48,49,98,2
"750","04139a70f7cd07","duo-fpp",1381,48,49,96,2
"751","0413aa90513446","squad-fpp",1840,30,32,91,4
"752","0413faf563733c","duo",1386,47,48,95,2
"753","0416419d908bfd","duo",1462,42,47,93,2
"754","04166d4480dce4","solo-fpp",1851,91,94,94,1
"755","041761be1d1022","squad-fpp",2005,28,30,95,3
"756","0417b8b7e74a29","duo-fpp",2076,22,23,44,2
"757","0419c610115e42","solo",1462,79,94,94,1
"758","041bf7013e3a67","duo-fpp",1877,49,49,96,2
"759","041eebf7d5cb44","solo-fpp",1410,94,97,97,1
"760","041f0c3063e051","squad-fpp",1372,27,30,96,3
"761","041f629ee4a470","squad-fpp",1343,26,28,95,4
"762","0422f2367e2599","solo-fpp",1844,91,93,93,1
"763","0424556e346b10","squad-fpp",1803,28,29,94,4
"764","0426c302799ba9","squad-fpp",1842,28,28,98,3
"765","04276c44f8640b","solo-fpp",1417,95,95,95,1
"766","0429c34d19b60d","duo-fpp",1825,43,47,94,2
"767","042a469668c6e2","normal-squad-fpp",2008,16,16,59,4
"768","042ca7941aa7ad","squad-fpp",1361,26,28,95,4
"769","042ee649a1693b","squad",1830,27,28,92,4
"770","0436228eeb6a7f","squad-fpp",1818,24,25,90,4
"771","04367f4f9340dd","squad-fpp",1888,27,28,93,2
"772","04385721d5154e","squad",1381,27,28,94,4
"773","04391683380822","squad-fpp",1724,27,28,96,4
"774","04398558a66377","solo",2184,90,97,97,1
"775","043b10c91cadbc","duo",1320,48,49,98,2
"776","043b714f8f2ae4","squad-fpp",1931,23,23,76,4
"777","043bc1dd16394c","squad-fpp",1767,26,26,92,4
"778","043c61ea34fadf","squad-fpp",1367,23,27,93,4
"779","043f425796c880","squad-fpp",1864,29,30,95,4
"780","043ff82e350123","squad",1483,26,26,95,2
"781","04413fd51507b7","squad",1930,25,26,90,2
"782","04422b5ca1b426","squad-fpp",1895,27,28,95,3
"783","0442b95b39d5af","solo-fpp",1439,86,86,86,1
"784","0445e411eb9cbb","squad",1322,29,29,98,4
"785","0448529c6cbb6a","squad-fpp",1943,26,26,90,4
"786","044c996a29deda","duo",1431,48,49,98,2
"787","044e2fc04e2ffc","solo-fpp",1340,95,97,97,1
"788","044e38f231bd7e","squad",1882,27,27,97,4
"789","044fecca461b38","squad",1281,23,26,89,4
"790","045043f888f6a7","squad",1360,27,27,100,4
"791","0451543fef5ade","solo-fpp",1449,96,98,98,1
"792","045430ca976358","squad",1865,27,29,97,4
"793","0454750b1e9d9d","duo-fpp",1844,43,46,92,2
"794","0456b60beaa059","solo",1471,95,96,96,1
"795","04578314097d46","duo-fpp",1380,47,48,96,2
"796","045799452e8359","duo-fpp",1790,46,46,91,2
"797","0457d313c80464","squad",1847,27,28,95,3
"798","0459da4251a26a","duo-fpp",1344,47,48,96,2
"799","045b7e8aed353d","solo-fpp",1858,90,94,94,1
"800","045b885523e785","squad-fpp",1911,25,27,97,3
"801","045c7a599dc279","squad-fpp",1361,29,29,95,4
"802","045c94ac4df72e","duo-fpp",1383,48,48,96,2
"803","045e95c006a5a9","squad-fpp",1293,26,27,95,4
"804","04609787fb9ac7","solo-fpp",1812,90,96,96,1
"805","04613ee29cb842","squad",1844,24,26,89,3
"806","0461a2449fca08","squad-fpp",1822,29,29,98,4
"807","04620b62dcc44b","solo-fpp",1430,96,98,98,1
"808","0462bd208a9828","squad",1396,30,31,98,3
"809","0463bb872230ba","duo-fpp",1477,47,48,94,2
"810","04649fe73fb428","squad-fpp",1387,29,29,93,3
"811","0464cf230a0f45","solo-fpp",1861,94,99,99,1
"812","0465f3b2e0d69c","normal-duo-fpp",2130,29,29,54,2
"813","0466dcc5df19b7","duo-fpp",1883,47,48,96,2
"814","046718637b869c","duo",1298,41,48,90,2
"815","046c44d95d2c7a","duo-fpp",1379,42,44,84,2
"816","046d1dd1b2a3bd","squad-fpp",2185,27,29,98,4
"817","046dd40ad5c883","solo-fpp",1445,94,96,96,1
"818","046ef076b2db16","squad-fpp",1854,30,31,93,4
"819","04707671210e4f","squad-fpp",1507,26,26,95,4
"820","0470dcc1ea814e","duo-fpp",1883,46,49,96,2
"821","0475c538f7de19","squad-fpp",1790,26,28,96,4
"822","0479339559e125","squad",1876,25,25,90,4
"823","04799704986ca7","squad-fpp",1953,26,27,95,3
"824","0479eb6b0620d3","squad-fpp",1446,26,27,97,4
"825","0479fa5e797469","squad",1837,27,28,98,3
"826","047be99d759fb8","squad",1435,27,28,97,4
"827","047c4acd67bdf7","squad-fpp",1332,26,26,88,4
"828","04812f236879f4","squad-fpp",1376,32,33,100,4
"829","04832cfd74ff30","squad",1708,25,26,98,4
"830","0485291448f291","squad-fpp",1746,27,27,95,4
"831","0488cc2f56083f","squad-fpp",1869,29,29,88,4
"832","048a28255489c9","squad",1855,26,26,92,4
"833","048b97fa3b9787","duo-fpp",1308,47,50,100,2
"834","048bc7c3473d8c","squad-fpp",1808,29,29,89,4
"835","048cd6d30cf6c6","duo-fpp",1438,43,44,88,2
"836","048f4821429698","squad-fpp",1866,26,27,92,4
"837","048fb0d881870f","squad",1931,28,28,97,3
"838","049019e3cf352c","duo-fpp",1913,45,46,92,2
"839","04901c5c538bf2","squad",1365,26,27,98,4
"840","04909113cea81b","squad-fpp",1348,26,27,95,3
"841","049538a4e23d17","duo-fpp",1806,46,47,92,2
"842","0495664b9dfad0","solo-fpp",1890,94,96,96,1
"843","049728163c5685","duo-fpp",1831,46,48,96,2
"844","04980e209d03b0","duo",1716,42,49,95,2
"845","049945af73fd56","duo-fpp",1752,46,48,94,2
"846","049a7d4ea672cb","squad-fpp",1378,27,28,99,3
"847","049b70aba0010e","squad-fpp",1726,23,24,87,4
"848","049dc47a5f3647","squad-fpp",1818,29,29,96,4
"849","049f638e32ad9d","squad-fpp",1408,29,31,95,4
"850","049f70305e975e","solo-fpp",1882,95,97,97,1
"851","04a0eee9c9afa4","squad",1810,28,28,99,4
"852","04a1cd3b2aa4c1","duo-fpp",1455,44,46,90,2
"853","04a23cc8084087","normal-squad-fpp",2128,16,16,63,4
"854","04a59208969631","solo",1470,90,93,93,1
"855","04a7e5808088c7","duo-fpp",1957,43,44,87,2
"856","04a86aecd04f8d","squad",1869,25,26,98,3
"857","04a871a5c86de7","duo",1884,45,46,90,2
"858","04a8d9c7e273e1","squad-fpp",1340,23,25,89,4
"859","04a9e3f5dc7b58","squad-fpp",1874,27,29,97,2
"860","04ac89d41969bc","duo",1931,43,46,91,2
"861","04b28d88ddf8ff","duo",1418,48,49,97,1
"862","04b3d164ebcd3b","duo-fpp",1450,44,47,94,2
"863","04b5158de6e0af","squad-fpp",1887,28,28,94,4
"864","04b9f9dc8cedcf","duo-fpp",1450,46,47,92,2
"865","04ba391367dc11","duo-fpp",1331,40,41,80,2
"866","04bd0f78b5d348","squad-fpp",1898,26,26,96,4
"867","04bfd8a2d85507","squad-fpp",1349,26,26,100,4
"868","04c2ca01110d5f","squad-fpp",1778,27,28,100,4
"869","04c8bfd9860ca7","squad-fpp",1738,28,28,92,2
"870","04ca24c3a2f4c1","squad-fpp",1872,29,29,98,4
"871","04cc843781290f","duo-fpp",1368,49,50,100,2
"872","04cde2172e426e","solo-fpp",1443,97,98,98,1
"873","04cea03406fae3","duo-fpp",1441,49,50,98,2
"874","04d1ee862c709e","squad",1878,20,24,84,3
"875","04d2cac88353a7","solo-fpp",1379,94,94,94,1
"876","04d2d5db13bc49","squad-fpp",1323,31,31,97,4
"877","04d4694c2196b0","squad-fpp",1836,27,28,96,4
"878","04d65e9ac61dfb","duo-fpp",1753,44,46,90,2
"879","04d8041ed2b655","squad-fpp",1422,26,28,98,2
"880","04da508bc74564","squad-fpp",1864,28,28,94,4
"881","04ddb9521b66ee","squad-fpp",1826,26,27,92,4
"882","04de3bdc8540a7","solo-fpp",1922,93,97,97,1
"883","04dfae65892bf2","squad-fpp",1358,29,31,100,4
"884","04e156964e4ea6","duo-fpp",1893,42,45,90,2
"885","04e3deefbafd32","duo-fpp",1380,46,48,95,2
"886","04e4a530ba248b","squad-fpp",1958,26,28,96,3
"887","04e59132c7b2bc","solo",1506,95,98,98,1
"888","04e7699d7dd0a5","duo-fpp",1356,47,48,96,2
"889","04e85054c8be51","duo-fpp",1891,44,47,94,2
"890","04e874c483bf98","solo-fpp",1440,98,98,98,1
"891","04e8ce75303896","solo-fpp",1708,93,94,94,1
"892","04eb56d24db1c2","squad-fpp",1288,26,28,94,4
"893","04ecd3b61b9845","duo-fpp",1923,45,48,95,2
"894","04efaffff709bb","squad-fpp",1891,26,28,97,3
"895","04f013efde0883","squad-fpp",1370,30,30,94,1
"896","04f2cea66f31cb","squad-fpp",1391,29,30,97,4
"897","04f45dd7036a40","squad",1383,27,29,92,4
"898","04f4b50ecdded7","squad",1392,27,27,96,4
"899","04f5434b5aea06","duo-fpp",1957,46,49,97,2
"900","04f631e8c67a7d","squad-fpp",1568,26,27,87,4
"901","04fe1cc7eb2e28","duo-fpp",1811,46,49,97,2
"902","04fe736c2837de","squad-fpp",1235,28,28,95,4
"903","0503adbd4490b4","solo-fpp",1365,93,98,98,1
"904","0506843d18b40f","duo-fpp",1373,46,47,94,2
"905","050a35ee330718","squad-fpp",1824,29,31,97,3
"906","050a729891b742","duo-fpp",1369,48,48,95,2
"907","050ab3e43bdaf0","squad-fpp",1249,29,30,97,3
"908","050adc8f53f428","squad-fpp",1348,26,27,100,4
"909","050c76bb9c651e","solo",1962,92,96,96,1
"910","050da4c72354c9","squad-fpp",1781,27,29,98,4
"911","050f72dc2fdb24","squad",1472,23,25,96,3
"912","051124150ff1d9","solo-fpp",1529,95,98,98,1
"913","0512b52543e73d","squad",1720,25,26,92,4
